datetime,fx_mark,fx,start_dt,end_st,fx_high,fx_low
2021-01-06 14:13:00 UTC,g,1.23083,2021-01-06 14:12:00 UTC,2021-01-06 14:14:00 UTC,1.23083,1.23028
2021-01-06 14:34:00 UTC,d,1.22923,2021-01-06 14:33:00 UTC,2021-01-06 14:35:00 UTC,1.23006,1.22923
2021-01-06 14:56:00 UTC,g,1.23206,2021-01-06 14:55:00 UTC,2021-01-06 14:57:00 UTC,1.23206,1.23113
2021-01-06 15:06:00 UTC,d,1.23043,2021-01-06 15:05:00 UTC,2021-01-06 15:07:00 UTC,1.2309,1.23043
2021-01-06 15:15:00 UTC,g,1.23176,2021-01-06 15:14:00 UTC,2021-01-06 15:17:00 UTC,1.23176,1.23125
2021-01-06 16:11:00 UTC,d,1.22655,2021-01-06 16:10:00 UTC,2021-01-06 16:12:00 UTC,1.22746,1.22655
2021-01-06 17:29:00 UTC,g,1.23041,2021-01-06 17:28:00 UTC,2021-01-06 17:30:00 UTC,1.23041,1.23012
2021-01-06 18:06:00 UTC,d,1.22963,2021-01-06 17:59:00 UTC,2021-01-06 18:07:00 UTC,1.22988,1.22963
2021-01-06 18:54:00 UTC,g,1.23174,2021-01-06 18:53:00 UTC,2021-01-06 18:57:00 UTC,1.23174,1.23152
2021-01-06 19:19:00 UTC,d,1.22978,2021-01-06 19:18:00 UTC,2021-01-06 19:20:00 UTC,1.23064,1.22978
2021-01-06 19:42:00 UTC,g,1.2316,2021-01-06 19:39:00 UTC,2021-01-06 19:43:00 UTC,1.2316,1.23113
2021-01-06 19:51:00 UTC,d,1.22976,2021-01-06 19:50:00 UTC,2021-01-06 19:52:00 UTC,1.23071,1.22976
2021-01-06 20:17:00 UTC,g,1.23398,2021-01-06 20:16:00 UTC,2021-01-06 20:18:00 UTC,1.23398,1.23299
2021-01-06 20:32:00 UTC,d,1.23248,2021-01-06 20:31:00 UTC,2021-01-06 20:33:00 UTC,1.23305,1.23248
2021-01-06 20:43:00 UTC,g,1.2332,2021-01-06 20:40:00 UTC,2021-01-06 20:44:00 UTC,1.2332,1.23274
2021-01-06 20:58:00 UTC,d,1.23217,2021-01-06 20:57:00 UTC,2021-01-06 21:00:00 UTC,1.23257,1.23217
2021-01-06 21:13:00 UTC,g,1.23269,2021-01-06 21:09:00 UTC,2021-01-06 21:15:00 UTC,1.23269,1.23241
2021-01-06 21:29:00 UTC,d,1.23217,2021-01-06 21:27:00 UTC,2021-01-06 21:30:00 UTC,1.23257,1.23217
2021-01-06 21:50:00 UTC,g,1.23312,2021-01-06 21:47:00 UTC,2021-01-06 21:51:00 UTC,1.23312,1.23283
2021-01-06 21:59:00 UTC,d,1.23239,2021-01-06 21:58:00 UTC,2021-01-06 22:02:00 UTC,1.23257,1.23239
2021-01-06 22:12:00 UTC,g,1.23306,2021-01-06 22:11:00 UTC,2021-01-06 22:13:00 UTC,1.23306,1.23306
2021-01-06 22:35:00 UTC,d,1.23226,2021-01-06 22:34:00 UTC,2021-01-06 22:36:00 UTC,1.23268,1.23226
2021-01-06 23:27:00 UTC,g,1.23396,2021-01-06 23:19:00 UTC,2021-01-06 23:29:00 UTC,1.23396,1.23385
2021-01-06 23:40:00 UTC,d,1.23357,2021-01-06 23:39:00 UTC,2021-01-06 23:41:00 UTC,1.23375,1.23357
2021-01-06 23:50:00 UTC,g,1.23397,2021-01-06 23:48:00 UTC,2021-01-06 23:55:00 UTC,1.23397,1.2339
2021-01-07 00:02:00 UTC,d,1.2333,2021-01-07 00:00:00 UTC,2021-01-07 00:05:00 UTC,1.23345,1.2333
2021-01-07 00:17:00 UTC,g,1.23443,2021-01-07 00:15:00 UTC,2021-01-07 00:18:00 UTC,1.23443,1.2342
2021-01-07 00:43:00 UTC,d,1.23299,2021-01-07 00:41:00 UTC,2021-01-07 00:44:00 UTC,1.23324,1.23299
2021-01-07 00:52:00 UTC,g,1.23365,2021-01-07 00:51:00 UTC,2021-01-07 00:53:00 UTC,1.23365,1.23345
2021-01-07 01:17:00 UTC,d,1.2329,2021-01-07 01:16:00 UTC,2021-01-07 01:20:00 UTC,1.23315,1.2329
2021-01-07 01:26:00 UTC,g,1.23329,2021-01-07 01:25:00 UTC,2021-01-07 01:28:00 UTC,1.23329,1.2331
2021-01-07 01:34:00 UTC,d,1.23282,2021-01-07 01:30:00 UTC,2021-01-07 01:36:00 UTC,1.2331,1.23282
2021-01-07 01:45:00 UTC,g,1.2337,2021-01-07 01:43:00 UTC,2021-01-07 01:46:00 UTC,1.2337,1.23354
2021-01-07 02:24:00 UTC,d,1.23187,2021-01-07 02:23:00 UTC,2021-01-07 02:26:00 UTC,1.23214,1.23187
2021-01-07 02:45:00 UTC,g,1.23265,2021-01-07 02:41:00 UTC,2021-01-07 02:46:00 UTC,1.23265,1.23254
2021-01-07 02:55:00 UTC,d,1.23213,2021-01-07 02:54:00 UTC,2021-01-07 02:56:00 UTC,1.23234,1.23213
2021-01-07 04:18:00 UTC,g,1.23313,2021-01-07 04:15:00 UTC,2021-01-07 04:19:00 UTC,1.23313,1.23293
2021-01-07 05:17:00 UTC,d,1.2316,2021-01-07 05:15:00 UTC,2021-01-07 05:19:00 UTC,1.23186,1.2316
2021-01-07 05:25:00 UTC,g,1.23191,2021-01-07 05:24:00 UTC,2021-01-07 05:26:00 UTC,1.23191,1.23176
2021-01-07 05:49:00 UTC,d,1.23107,2021-01-07 05:48:00 UTC,2021-01-07 05:50:00 UTC,1.23121,1.23107
2021-01-07 05:56:00 UTC,g,1.23143,2021-01-07 05:55:00 UTC,2021-01-07 05:58:00 UTC,1.23143,1.23127
2021-01-07 06:11:00 UTC,d,1.23072,2021-01-07 06:10:00 UTC,2021-01-07 06:12:00 UTC,1.23106,1.23072
2021-01-07 06:27:00 UTC,g,1.23193,2021-01-07 06:25:00 UTC,2021-01-07 06:29:00 UTC,1.23193,1.2317
2021-01-07 06:34:00 UTC,d,1.23167,2021-01-07 06:31:00 UTC,2021-01-07 06:35:00 UTC,1.23189,1.23167
2021-01-07 07:02:00 UTC,g,1.23255,2021-01-07 07:01:00 UTC,2021-01-07 07:05:00 UTC,1.23255,1.2322
2021-01-07 07:10:00 UTC,d,1.23142,2021-01-07 07:09:00 UTC,2021-01-07 07:11:00 UTC,1.23187,1.23142
2021-01-07 07:17:00 UTC,g,1.23226,2021-01-07 07:16:00 UTC,2021-01-07 07:18:00 UTC,1.23226,1.232
2021-01-07 07:46:00 UTC,d,1.2308,2021-01-07 07:45:00 UTC,2021-01-07 07:47:00 UTC,1.23115,1.2308
2021-01-07 08:02:00 UTC,g,1.2317,2021-01-07 08:01:00 UTC,2021-01-07 08:04:00 UTC,1.2317,1.23092
2021-01-07 08:08:00 UTC,d,1.22927,2021-01-07 08:07:00 UTC,2021-01-07 08:09:00 UTC,1.22989,1.22927
2021-01-07 08:47:00 UTC,g,1.23098,2021-01-07 08:45:00 UTC,2021-01-07 08:48:00 UTC,1.23098,1.23072
2021-01-07 09:02:00 UTC,d,1.22849,2021-01-07 09:01:00 UTC,2021-01-07 09:03:00 UTC,1.22914,1.22849
2021-01-07 09:09:00 UTC,g,1.22954,2021-01-07 09:08:00 UTC,2021-01-07 09:11:00 UTC,1.22954,1.22893
2021-01-07 09:18:00 UTC,d,1.22809,2021-01-07 09:17:00 UTC,2021-01-07 09:21:00 UTC,1.22876,1.22809
2021-01-07 09:26:00 UTC,g,1.22899,2021-01-07 09:25:00 UTC,2021-01-07 09:27:00 UTC,1.22899,1.22871
2021-01-07 09:51:00 UTC,d,1.22638,2021-01-07 09:49:00 UTC,2021-01-07 09:53:00 UTC,1.22698,1.22638
2021-01-07 10:03:00 UTC,g,1.22742,2021-01-07 10:02:00 UTC,2021-01-07 10:06:00 UTC,1.22742,1.22687
2021-01-07 10:28:00 UTC,d,1.22513,2021-01-07 10:27:00 UTC,2021-01-07 10:31:00 UTC,1.22558,1.22513
2021-01-07 10:37:00 UTC,g,1.22596,2021-01-07 10:34:00 UTC,2021-01-07 10:38:00 UTC,1.22596,1.22567
2021-01-07 10:51:00 UTC,d,1.2245,2021-01-07 10:50:00 UTC,2021-01-07 10:53:00 UTC,1.22466,1.2245
2021-01-07 11:37:00 UTC,g,1.22654,2021-01-07 11:36:00 UTC,2021-01-07 11:39:00 UTC,1.22654,1.2262
2021-01-07 12:03:00 UTC,d,1.22511,2021-01-07 12:02:00 UTC,2021-01-07 12:04:00 UTC,1.2254,1.22511
2021-01-07 13:14:00 UTC,g,1.22784,2021-01-07 13:13:00 UTC,2021-01-07 13:16:00 UTC,1.22784,1.22713
2021-01-07 13:37:00 UTC,d,1.22674,2021-01-07 13:34:00 UTC,2021-01-07 13:38:00 UTC,1.22728,1.22674
2021-01-07 13:44:00 UTC,g,1.22773,2021-01-07 13:43:00 UTC,2021-01-07 13:45:00 UTC,1.22773,1.22725
2021-01-07 13:51:00 UTC,d,1.22618,2021-01-07 13:50:00 UTC,2021-01-07 13:52:00 UTC,1.22691,1.22618
2021-01-07 14:15:00 UTC,g,1.22825,2021-01-07 14:14:00 UTC,2021-01-07 14:16:00 UTC,1.22825,1.22776
2021-01-07 14:45:00 UTC,d,1.22532,2021-01-07 14:44:00 UTC,2021-01-07 14:46:00 UTC,1.22638,1.22532
2021-01-07 15:03:00 UTC,g,1.22647,2021-01-07 15:02:00 UTC,2021-01-07 15:04:00 UTC,1.22647,1.22575
2021-01-07 15:19:00 UTC,d,1.22461,2021-01-07 15:18:00 UTC,2021-01-07 15:21:00 UTC,1.2254,1.22461
2021-01-07 15:40:00 UTC,g,1.22676,2021-01-07 15:39:00 UTC,2021-01-07 15:43:00 UTC,1.22676,1.22632
2021-01-07 15:56:00 UTC,d,1.22542,2021-01-07 15:55:00 UTC,2021-01-07 15:58:00 UTC,1.22598,1.22542
2021-01-07 16:14:00 UTC,g,1.22746,2021-01-07 16:13:00 UTC,2021-01-07 16:15:00 UTC,1.22746,1.22715
2021-01-07 16:21:00 UTC,d,1.22671,2021-01-07 16:20:00 UTC,2021-01-07 16:23:00 UTC,1.22729,1.22671
2021-01-07 16:35:00 UTC,g,1.22772,2021-01-07 16:32:00 UTC,2021-01-07 16:36:00 UTC,1.22772,1.2272
2021-01-07 16:59:00 UTC,d,1.22617,2021-01-07 16:58:00 UTC,2021-01-07 17:00:00 UTC,1.2266,1.22617
2021-01-07 17:08:00 UTC,g,1.22713,2021-01-07 17:07:00 UTC,2021-01-07 17:11:00 UTC,1.22713,1.22696
2021-01-07 17:32:00 UTC,d,1.22547,2021-01-07 17:31:00 UTC,2021-01-07 17:34:00 UTC,1.22592,1.22547
2021-01-07 17:54:00 UTC,g,1.22695,2021-01-07 17:53:00 UTC,2021-01-07 17:57:00 UTC,1.22695,1.22668
2021-01-07 18:07:00 UTC,d,1.22629,2021-01-07 18:06:00 UTC,2021-01-07 18:08:00 UTC,1.22656,1.22629
2021-01-07 18:34:00 UTC,g,1.22758,2021-01-07 18:33:00 UTC,2021-01-07 18:35:00 UTC,1.22758,1.22742
2021-01-07 19:10:00 UTC,d,1.2272,2021-01-07 19:09:00 UTC,2021-01-07 19:11:00 UTC,1.22737,1.2272
2021-01-07 19:15:00 UTC,g,1.22746,2021-01-07 19:14:00 UTC,2021-01-07 19:16:00 UTC,1.22746,1.2272
2021-01-07 19:27:00 UTC,d,1.2264,2021-01-07 19:26:00 UTC,2021-01-07 19:29:00 UTC,1.22689,1.2264
2021-01-07 19:54:00 UTC,g,1.22746,2021-01-07 19:53:00 UTC,2021-01-07 19:57:00 UTC,1.22746,1.22715
2021-01-07 20:14:00 UTC,d,1.22645,2021-01-07 20:13:00 UTC,2021-01-07 20:15:00 UTC,1.22661,1.22645
2021-01-07 20:30:00 UTC,g,1.22707,2021-01-07 20:27:00 UTC,2021-01-07 20:33:00 UTC,1.22707,1.22692
2021-01-07 20:44:00 UTC,d,1.2263,2021-01-07 20:42:00 UTC,2021-01-07 20:45:00 UTC,1.2265,1.2263
2021-01-07 20:53:00 UTC,g,1.22676,2021-01-07 20:52:00 UTC,2021-01-07 20:55:00 UTC,1.22676,1.22655
2021-01-07 21:04:00 UTC,d,1.22627,2021-01-07 21:03:00 UTC,2021-01-07 21:05:00 UTC,1.22643,1.22627
2021-01-07 21:33:00 UTC,g,1.2277,2021-01-07 21:32:00 UTC,2021-01-07 21:36:00 UTC,1.2277,1.22726
2021-01-07 22:30:00 UTC,d,1.22622,2021-01-07 22:27:00 UTC,2021-01-07 22:32:00 UTC,1.22645,1.22622
2021-01-07 23:15:00 UTC,g,1.22718,2021-01-07 23:08:00 UTC,2021-01-07 23:16:00 UTC,1.22718,1.22692
2021-01-07 23:44:00 UTC,d,1.22672,2021-01-07 23:42:00 UTC,2021-01-07 23:45:00 UTC,1.22685,1.22672
2021-01-07 23:55:00 UTC,g,1.22708,2021-01-07 23:54:00 UTC,2021-01-07 23:57:00 UTC,1.22708,1.22698
2021-01-08 00:07:00 UTC,d,1.22633,2021-01-08 00:06:00 UTC,2021-01-08 00:08:00 UTC,1.22665,1.22633
2021-01-08 00:31:00 UTC,g,1.22724,2021-01-08 00:29:00 UTC,2021-01-08 00:32:00 UTC,1.22724,1.2268
2021-01-08 00:39:00 UTC,d,1.22581,2021-01-08 00:38:00 UTC,2021-01-08 00:41:00 UTC,1.22603,1.22581
2021-01-08 00:53:00 UTC,g,1.22614,2021-01-08 00:48:00 UTC,2021-01-08 00:54:00 UTC,1.22614,1.22589
2021-01-08 01:16:00 UTC,d,1.22349,2021-01-08 01:14:00 UTC,2021-01-08 01:18:00 UTC,1.2242,1.22349
2021-01-08 01:54:00 UTC,g,1.22531,2021-01-08 01:53:00 UTC,2021-01-08 01:57:00 UTC,1.22531,1.22501
2021-01-08 02:03:00 UTC,d,1.22455,2021-01-08 02:00:00 UTC,2021-01-08 02:04:00 UTC,1.22483,1.22455
2021-01-08 03:12:00 UTC,g,1.2264,2021-01-08 03:11:00 UTC,2021-01-08 03:13:00 UTC,1.2264,1.22623
2021-01-08 03:20:00 UTC,d,1.22597,2021-01-08 03:19:00 UTC,2021-01-08 03:21:00 UTC,1.22613,1.22597
2021-01-08 03:32:00 UTC,g,1.22647,2021-01-08 03:30:00 UTC,2021-01-08 03:35:00 UTC,1.22647,1.22638
2021-01-08 04:06:00 UTC,d,1.2259,2021-01-08 04:04:00 UTC,2021-01-08 04:08:00 UTC,1.22597,1.2259
2021-01-08 04:14:00 UTC,g,1.22626,2021-01-08 04:13:00 UTC,2021-01-08 04:15:00 UTC,1.22626,1.22614
2021-01-08 04:41:00 UTC,d,1.22561,2021-01-08 04:40:00 UTC,2021-01-08 04:42:00 UTC,1.22573,1.22561
2021-01-08 05:00:00 UTC,g,1.22638,2021-01-08 04:59:00 UTC,2021-01-08 05:01:00 UTC,1.22638,1.22611
2021-01-08 05:05:00 UTC,d,1.22605,2021-01-08 05:04:00 UTC,2021-01-08 05:06:00 UTC,1.22619,1.22605
2021-01-08 05:12:00 UTC,g,1.22639,2021-01-08 05:09:00 UTC,2021-01-08 05:13:00 UTC,1.22639,1.22623
2021-01-08 05:17:00 UTC,d,1.22611,2021-01-08 05:16:00 UTC,2021-01-08 05:18:00 UTC,1.22625,1.22611
2021-01-08 05:26:00 UTC,g,1.22681,2021-01-08 05:24:00 UTC,2021-01-08 05:27:00 UTC,1.22681,1.22655
2021-01-08 05:59:00 UTC,d,1.22568,2021-01-08 05:58:00 UTC,2021-01-08 06:01:00 UTC,1.22601,1.22568
2021-01-08 06:48:00 UTC,g,1.22681,2021-01-08 06:47:00 UTC,2021-01-08 06:50:00 UTC,1.22681,1.22646
2021-01-08 07:10:00 UTC,d,1.2258,2021-01-08 07:09:00 UTC,2021-01-08 07:12:00 UTC,1.22618,1.2258
2021-01-08 07:18:00 UTC,g,1.22691,2021-01-08 07:16:00 UTC,2021-01-08 07:19:00 UTC,1.22691,1.22657
2021-01-08 08:14:00 UTC,d,1.22132,2021-01-08 08:07:00 UTC,2021-01-08 08:15:00 UTC,1.22158,1.22132
2021-01-08 08:19:00 UTC,g,1.22282,2021-01-08 08:18:00 UTC,2021-01-08 08:21:00 UTC,1.22282,1.22238
2021-01-08 08:38:00 UTC,d,1.22194,2021-01-08 08:37:00 UTC,2021-01-08 08:39:00 UTC,1.2223,1.22194
2021-01-08 08:54:00 UTC,g,1.22323,2021-01-08 08:52:00 UTC,2021-01-08 08:55:00 UTC,1.22323,1.22273
2021-01-08 09:05:00 UTC,d,1.22174,2021-01-08 09:03:00 UTC,2021-01-08 09:06:00 UTC,1.22243,1.22174
2021-01-08 09:31:00 UTC,g,1.22337,2021-01-08 09:30:00 UTC,2021-01-08 09:32:00 UTC,1.22337,1.22284
2021-01-08 09:40:00 UTC,d,1.22216,2021-01-08 09:38:00 UTC,2021-01-08 09:41:00 UTC,1.22265,1.22216
2021-01-08 10:15:00 UTC,g,1.22447,2021-01-08 10:13:00 UTC,2021-01-08 10:17:00 UTC,1.22447,1.22406
2021-01-08 10:20:00 UTC,d,1.22359,2021-01-08 10:19:00 UTC,2021-01-08 10:21:00 UTC,1.22392,1.22359
2021-01-08 10:37:00 UTC,g,1.22428,2021-01-08 10:36:00 UTC,2021-01-08 10:38:00 UTC,1.22428,1.22398
2021-01-08 11:04:00 UTC,d,1.22323,2021-01-08 11:03:00 UTC,2021-01-08 11:05:00 UTC,1.22378,1.22323
2021-01-08 11:15:00 UTC,g,1.22511,2021-01-08 11:13:00 UTC,2021-01-08 11:16:00 UTC,1.22511,1.22434
2021-01-08 11:21:00 UTC,d,1.22427,2021-01-08 11:20:00 UTC,2021-01-08 11:22:00 UTC,1.22492,1.22427
2021-01-08 11:56:00 UTC,g,1.22537,2021-01-08 11:55:00 UTC,2021-01-08 11:57:00 UTC,1.22537,1.22489
2021-01-08 12:01:00 UTC,d,1.22454,2021-01-08 12:00:00 UTC,2021-01-08 12:02:00 UTC,1.22511,1.22454
2021-01-08 12:39:00 UTC,g,1.22526,2021-01-08 12:35:00 UTC,2021-01-08 12:42:00 UTC,1.22526,1.22488
2021-01-08 12:46:00 UTC,d,1.22453,2021-01-08 12:45:00 UTC,2021-01-08 12:48:00 UTC,1.2249,1.22453
2021-01-08 13:05:00 UTC,g,1.22541,2021-01-08 13:04:00 UTC,2021-01-08 13:06:00 UTC,1.22541,1.22508
2021-01-08 13:31:00 UTC,d,1.22341,2021-01-08 13:30:00 UTC,2021-01-08 13:32:00 UTC,1.22546,1.22341
2021-01-08 13:46:00 UTC,g,1.22845,2021-01-08 13:45:00 UTC,2021-01-08 13:47:00 UTC,1.22845,1.22713
2021-01-08 13:55:00 UTC,d,1.22569,2021-01-08 13:54:00 UTC,2021-01-08 13:56:00 UTC,1.22676,1.22569
2021-01-08 14:26:00 UTC,g,1.22834,2021-01-08 14:24:00 UTC,2021-01-08 14:27:00 UTC,1.22834,1.22752
2021-01-08 15:23:00 UTC,d,1.2222,2021-01-08 15:21:00 UTC,2021-01-08 15:24:00 UTC,1.22268,1.2222
2021-01-08 16:01:00 UTC,g,1.22629,2021-01-08 16:00:00 UTC,2021-01-08 16:02:00 UTC,1.22629,1.22532
2021-01-08 16:17:00 UTC,d,1.22364,2021-01-08 16:14:00 UTC,2021-01-08 16:18:00 UTC,1.22448,1.22364
2021-01-08 16:45:00 UTC,g,1.22633,2021-01-08 16:41:00 UTC,2021-01-08 16:46:00 UTC,1.22633,1.22577
2021-01-08 17:07:00 UTC,d,1.22427,2021-01-08 17:06:00 UTC,2021-01-08 17:08:00 UTC,1.2247,1.22427
2021-01-08 17:14:00 UTC,g,1.22505,2021-01-08 17:13:00 UTC,2021-01-08 17:15:00 UTC,1.22505,1.22476
2021-01-08 17:34:00 UTC,d,1.22248,2021-01-08 17:33:00 UTC,2021-01-08 17:35:00 UTC,1.22344,1.22248
2021-01-08 17:44:00 UTC,g,1.22356,2021-01-08 17:42:00 UTC,2021-01-08 17:45:00 UTC,1.22356,1.22318
2021-01-08 18:49:00 UTC,d,1.21929,2021-01-08 18:48:00 UTC,2021-01-08 18:51:00 UTC,1.22017,1.21929
2021-01-08 19:11:00 UTC,g,1.22115,2021-01-08 19:10:00 UTC,2021-01-08 19:14:00 UTC,1.22115,1.22082
2021-01-08 19:28:00 UTC,d,1.22038,2021-01-08 19:25:00 UTC,2021-01-08 19:31:00 UTC,1.22069,1.22038
2021-01-08 19:38:00 UTC,g,1.22148,2021-01-08 19:37:00 UTC,2021-01-08 19:39:00 UTC,1.22148,1.22115
2021-01-08 19:48:00 UTC,d,1.22089,2021-01-08 19:47:00 UTC,2021-01-08 19:49:00 UTC,1.22119,1.22089
2021-01-08 21:04:00 UTC,g,1.22272,2021-01-08 21:03:00 UTC,2021-01-08 21:06:00 UTC,1.22272,1.22227
2021-01-08 21:10:00 UTC,d,1.2222,2021-01-08 21:08:00 UTC,2021-01-08 21:11:00 UTC,1.22235,1.2222
2021-01-08 21:17:00 UTC,g,1.22251,2021-01-08 21:16:00 UTC,2021-01-08 21:18:00 UTC,1.22251,1.22229
2021-01-08 21:24:00 UTC,d,1.22213,2021-01-08 21:22:00 UTC,2021-01-08 21:27:00 UTC,1.22223,1.22213
2021-01-08 21:31:00 UTC,g,1.22235,2021-01-08 21:30:00 UTC,2021-01-08 21:32:00 UTC,1.22235,1.22224
2021-01-08 21:40:00 UTC,d,1.22165,2021-01-08 21:39:00 UTC,2021-01-08 21:41:00 UTC,1.22174,1.22165
2021-01-08 21:52:00 UTC,g,1.2224,2021-01-08 21:51:00 UTC,2021-01-08 21:53:00 UTC,1.2224,1.22213
2021-01-10 22:00:00 UTC,d,1.22144,2021-01-08 21:59:00 UTC,2021-01-10 22:02:00 UTC,1.22151,1.22144
2021-01-10 22:12:00 UTC,g,1.22284,2021-01-10 22:10:00 UTC,2021-01-10 22:14:00 UTC,1.22284,1.22154
2021-01-10 23:20:00 UTC,d,1.21968,2021-01-10 23:19:00 UTC,2021-01-10 23:21:00 UTC,1.21999,1.21968
2021-01-10 23:37:00 UTC,g,1.22049,2021-01-10 23:36:00 UTC,2021-01-10 23:39:00 UTC,1.22049,1.22037
2021-01-10 23:57:00 UTC,d,1.21821,2021-01-10 23:55:00 UTC,2021-01-10 23:58:00 UTC,1.21882,1.21821
2021-01-11 00:04:00 UTC,g,1.21962,2021-01-11 00:03:00 UTC,2021-01-11 00:06:00 UTC,1.21962,1.21913
2021-01-11 00:30:00 UTC,d,1.21812,2021-01-11 00:28:00 UTC,2021-01-11 00:31:00 UTC,1.21846,1.21812
2021-01-11 00:46:00 UTC,g,1.2189,2021-01-11 00:45:00 UTC,2021-01-11 00:47:00 UTC,1.2189,1.21866
2021-01-11 00:51:00 UTC,d,1.21852,2021-01-11 00:50:00 UTC,2021-01-11 00:53:00 UTC,1.21891,1.21852
2021-01-11 00:58:00 UTC,g,1.21917,2021-01-11 00:55:00 UTC,2021-01-11 00:59:00 UTC,1.21917,1.21886
2021-01-11 01:35:00 UTC,d,1.21711,2021-01-11 01:34:00 UTC,2021-01-11 01:36:00 UTC,1.2177,1.21711
2021-01-11 01:51:00 UTC,g,1.2182,2021-01-11 01:50:00 UTC,2021-01-11 01:53:00 UTC,1.2182,1.21785
2021-01-11 02:18:00 UTC,d,1.21667,2021-01-11 02:17:00 UTC,2021-01-11 02:19:00 UTC,1.21683,1.21667
2021-01-11 02:35:00 UTC,g,1.21775,2021-01-11 02:34:00 UTC,2021-01-11 02:36:00 UTC,1.21775,1.21754
2021-01-11 02:42:00 UTC,d,1.21713,2021-01-11 02:40:00 UTC,2021-01-11 02:44:00 UTC,1.21735,1.21713
2021-01-11 03:00:00 UTC,g,1.21803,2021-01-11 02:58:00 UTC,2021-01-11 03:01:00 UTC,1.21803,1.21789
2021-01-11 03:13:00 UTC,d,1.21742,2021-01-11 03:11:00 UTC,2021-01-11 03:14:00 UTC,1.21759,1.21742
2021-01-11 03:17:00 UTC,g,1.21793,2021-01-11 03:16:00 UTC,2021-01-11 03:18:00 UTC,1.21793,1.2176
2021-01-11 03:25:00 UTC,d,1.21712,2021-01-11 03:24:00 UTC,2021-01-11 03:27:00 UTC,1.21754,1.21712
2021-01-11 03:33:00 UTC,g,1.21785,2021-01-11 03:32:00 UTC,2021-01-11 03:34:00 UTC,1.21785,1.21766
2021-01-11 03:49:00 UTC,d,1.21707,2021-01-11 03:47:00 UTC,2021-01-11 03:51:00 UTC,1.2173,1.21707
2021-01-11 04:04:00 UTC,g,1.21766,2021-01-11 04:03:00 UTC,2021-01-11 04:05:00 UTC,1.21766,1.21739
2021-01-11 04:29:00 UTC,d,1.21666,2021-01-11 04:28:00 UTC,2021-01-11 04:30:00 UTC,1.21694,1.21666
2021-01-11 04:47:00 UTC,g,1.21718,2021-01-11 04:45:00 UTC,2021-01-11 04:48:00 UTC,1.21718,1.21701
2021-01-11 04:52:00 UTC,d,1.21675,2021-01-11 04:51:00 UTC,2021-01-11 04:53:00 UTC,1.21702,1.21675
2021-01-11 04:59:00 UTC,g,1.21745,2021-01-11 04:56:00 UTC,2021-01-11 05:00:00 UTC,1.21745,1.21729
2021-01-11 05:12:00 UTC,d,1.217,2021-01-11 05:11:00 UTC,2021-01-11 05:17:00 UTC,1.21715,1.217
2021-01-11 05:42:00 UTC,g,1.21767,2021-01-11 05:41:00 UTC,2021-01-11 05:44:00 UTC,1.21767,1.21741
2021-01-11 05:55:00 UTC,d,1.21733,2021-01-11 05:52:00 UTC,2021-01-11 05:56:00 UTC,1.21749,1.21733
2021-01-11 06:32:00 UTC,g,1.21887,2021-01-11 06:31:00 UTC,2021-01-11 06:37:00 UTC,1.21887,1.21854
2021-01-11 06:47:00 UTC,d,1.21831,2021-01-11 06:44:00 UTC,2021-01-11 06:48:00 UTC,1.21852,1.21831
2021-01-11 07:21:00 UTC,g,1.21933,2021-01-11 07:17:00 UTC,2021-01-11 07:22:00 UTC,1.21933,1.21911
2021-01-11 07:37:00 UTC,d,1.21767,2021-01-11 07:36:00 UTC,2021-01-11 07:44:00 UTC,1.21797,1.21767
2021-01-11 07:48:00 UTC,g,1.21855,2021-01-11 07:47:00 UTC,2021-01-11 07:50:00 UTC,1.21855,1.21825
2021-01-11 07:57:00 UTC,d,1.21781,2021-01-11 07:56:00 UTC,2021-01-11 08:02:00 UTC,1.21807,1.21781
2021-01-11 08:16:00 UTC,g,1.21983,2021-01-11 08:14:00 UTC,2021-01-11 08:17:00 UTC,1.21983,1.21933
2021-01-11 08:32:00 UTC,d,1.21901,2021-01-11 08:30:00 UTC,2021-01-11 08:34:00 UTC,1.21919,1.21901
2021-01-11 08:38:00 UTC,g,1.21998,2021-01-11 08:37:00 UTC,2021-01-11 08:39:00 UTC,1.21998,1.21944
2021-01-11 08:53:00 UTC,d,1.21832,2021-01-11 08:52:00 UTC,2021-01-11 08:54:00 UTC,1.21876,1.21832
2021-01-11 09:08:00 UTC,g,1.21937,2021-01-11 09:07:00 UTC,2021-01-11 09:10:00 UTC,1.21937,1.21888
2021-01-11 09:20:00 UTC,d,1.21781,2021-01-11 09:19:00 UTC,2021-01-11 09:22:00 UTC,1.21834,1.21781
2021-01-11 09:35:00 UTC,g,1.21868,2021-01-11 09:34:00 UTC,2021-01-11 09:36:00 UTC,1.21868,1.21788
2021-01-11 10:07:00 UTC,d,1.21551,2021-01-11 10:06:00 UTC,2021-01-11 10:08:00 UTC,1.21605,1.21551
2021-01-11 10:14:00 UTC,g,1.21649,2021-01-11 10:13:00 UTC,2021-01-11 10:15:00 UTC,1.21649,1.21612
2021-01-11 10:31:00 UTC,d,1.21544,2021-01-11 10:30:00 UTC,2021-01-11 10:32:00 UTC,1.21596,1.21544
2021-01-11 11:04:00 UTC,g,1.21688,2021-01-11 11:01:00 UTC,2021-01-11 11:05:00 UTC,1.21688,1.21642
